"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Jeff McNeil","ATH","MLB","ATH",-0.07872138568438958,1.5633844422973622,1.6421058279817518,2,2,0,1,1.2369829851689071,0.8367992714357727,0.40018371373313477,0.6764840595778362,1.1632007285642274,-0.40018371373313477,0,0,0.0773114365730567,0.0476885634269433,2,2,0,1,0.9956303017790626,0.6767622368986553,0.3188680648804072,0.6797324626313288,1.3232377631013446,-0.3188680648804072,1,1,0.014641622084986216,0.014770142620896138
"Liover Peguero","PHI","MLB","PHI",2.3172805287976805,1.5436252153951795,-0.7736553134025012,1,1,0,1,1.2740496738511933,0.36521222922800717,0.9088374446231866,0.28665462322520346,0.6347877707719929,-0.9088374446231866,0,0,0.03981405230784979,-0.00856405230784979,0,0,0,,1.7460047554041838,1.2598300344033424,0.48617472100084125,0.7215501736200618,-1.2598300344033424,-0.48617472100084125,0,0,0.03117865634650328,-0.03117865634650328
"Romeo Sanabria","SD","MLB","SD",1.5004056223133406,1.5432151029349457,0.042809480621605056,2,2,0,1,0.6944569125549198,0.575620904809987,0.11883600774493285,0.8288792211632929,1.4243790951900128,-0.11883600774493285,0,0,0.0534197625042246,0.10042639134192924,0,0,0,,0.43475818130833915,0.19597435034336705,0.2387838309649721,0.45076633119039144,-0.19597435034336705,-0.2387838309649721,0,0,0.01449193937694464,-0.01449193937694464
"Jose Caballero","NYY","MLB","NYY",1.3236601502693777,1.541185600731284,0.2175254504619063,6,4,2,0.6666666666666666,1.0823334346051134,0.770573916936915,0.31175951766819837,0.7119561239629051,3.229426083063085,1.688240482331801,1,1,0.0636666726238302,0.28927450384675807,0,0,0,,0.8661924510963966,0.32433350031724517,0.5418589507791515,0.3744358426429542,-0.32433350031724517,-0.5418589507791515,0,0,0.016343253794271633,-0.016343253794271633
"Bryce Johnson","SD","MLB","SD",1.8599985876807668,1.537535949695271,-0.3224626379854957,2,2,0,1,1.4796817380384188,0.971072894171574,0.508608843866845,0.6562714597389732,1.028927105828426,-0.508608843866845,1,0,0.04624005431370059,0.01625994568629941,2,1,1,0.5,2.305925768118623,1.3141942030520593,0.9917315650665636,0.5699204290189681,-0.31419420305205925,0.008268434933436432,0,0,0.03441680250923318,-0.004566056240576465
"Thomas Saggese","STL","MLB","STL",1.1211213102138406,1.5303953220125193,0.40927401179867867,2,2,0,1,1.0018093658518408,0.7357070219196608,0.26610234393217996,0.7343782629683118,1.2642929780803394,-0.26610234393217996,0,0,0.058929962697167104,0.058717096126362306,0,0,0,,0.40927401179867867,0,0.40927401179867867,,0,-0.40927401179867867,0,0,0.014616928992809952,-0.014616928992809952
"Garrett Hampson","CIN","MLB","CIN",1.465953312948017,1.5101867045573891,0.04423339160937223,3,2,1,0.6666666666666666,1.6151766085179302,0.5524949519802708,1.06268165653766,0.3420647309195708,1.4475050480197291,-0.0626816565376599,0,0,0.047505194368174415,0.04073009974947264,0,0,0,,0.9189323421396827,0.4373494752651552,0.48158286687452745,0.47593218260967,-0.4373494752651552,-0.48158286687452745,0,0,0.016707860766176048,-0.016707860766176048
"Garrett Mitchell","MIL","MLB","MIL",1.3391012350879208,1.4854512622761065,0.1463500271881857,1,1,0,1,1.1972038847664253,0.35587631124515934,0.8413275735212659,0.29725622826106257,0.6441236887548406,-0.8413275735212659,0,0,0.059860194238321264,-0.009860194238321263,0,0,0,,0.45153749134411203,0.15259373207796315,0.29894375926614886,0.33794255184376937,-0.15259373207796315,-0.29894375926614886,0,0,0.009407031069669001,-0.009407031069669001
"Trevor Story","BOS","MLB","BOS",-0.21133241697293048,1.4649044232105033,1.6762368401834338,1,1,0,1,0.5709601016024928,0.0530278391959947,0.517932262406498,0.0928748594641962,0.9469721608040053,-0.517932262406498,0,0,0.02283840406409971,0.01716159593590029,2,2,0,1,1.1223775384286152,0.7230703491225908,0.39930718930602455,0.6442309511422739,1.2769296508774093,-0.39930718930602455,0,0,0.02158418343131952,0.01687735503021894
"Jarred Kelenic","CWS","MLB","CWS",0.8333364396325514,1.4563498986858263,0.6230134590532749,2,2,0,1,1.1945476952147833,0.8690988982644785,0.3254487969503048,0.7275547906090195,1.1309011017355215,-0.3254487969503048,1,0,0.04594414212364551,0.03097893479943141,0,0,0,,1.3042800410077713,0.34063329097724804,0.9636467500305229,0.26116576215798926,-0.34063329097724804,-0.9636467500305229,0,0,0.024153334092736505,-0.024153334092736505
