"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"J.C. Escarra","NYY","MLB","NYY",1.205340555555738,3.8486383803895787,2.643297824833841,12,9,3,0.75,9.932789261670127,6.042075440640276,3.890713821029853,0.6082959460295994,2.957924559359726,-0.8907138210298529,2,0,0.024586112033836947,0.005116858263192755,15,9,6,0.6,9.671079872278158,5.01389102372216,4.657188848556001,0.5184416931654467,3.9861089762778397,1.342811151443999,7,2,0.05090042038041136,0.028046948040641274
"Will Banfield","CIN","MLB","CIN",7.811541370348143,3.6742521555160037,-4.13728921483214,2,2,0,1,7.286786465998105,2.806267155241052,4.480519310757056,0.38511724864393493,-0.806267155241052,-4.480519310757056,0,0,0.016867561263884504,-0.012237931634254873,7,1,6,0.14285714285714285,6.2409025605562265,2.689095887694183,3.551806672862044,0.4308825304675987,-1.6890958876941833,2.448193327137956,0,0,0.04914096504374982,0.005977145192470657
"Hunter Goodman","COL","MLB","COL",3.4739374381887784,3.590788448984525,0.11685101079574656,23,14,9,0.6086956521739131,8.370627733168543,4.889919642092011,3.480708091076536,0.5841759779515393,9.11008035790799,5.519291908923464,5,1,0.02262331819775282,0.03953884396440934,6,3,3,0.5,7.116415628311665,3.499782308757959,3.616633319553705,0.4917900375063205,-0.49978230875795837,-0.6166333195537049,0,0,0.039535642379509246,-0.006202309046175916
"Sandy Leon","ATL","MLB","ATL",4.017218442364708,3.5623528144172387,-0.4548656279474692,8,6,2,0.75,6.060243083842697,3.2489451347127303,2.8112979491299677,0.5361080553641141,2.75105486528727,-0.8112979491299687,1,0,0.021957402477690933,0.00702810476868588,7,4,3,0.5714285714285714,5.610767874362131,3.5328167511548,2.0779511232073307,0.629649422371877,0.4671832488451997,0.9220488767926689,3,3,0.05784296777692919,0.01432198067667906
"Keibert Ruiz","WSH","MLB","WSH",6.936824472984664,3.530387501038878,-3.4064369719457863,19,12,7,0.631578947368421,10.15501327711018,5.812312888035649,4.342700389074531,0.5723589649200009,6.187687111964349,2.657299610925471,1,2,0.023452686552217508,0.020427221069029607,12,4,8,0.3333333333333333,9.922309355711663,4.664373163828726,5.257936191882941,0.47008947177642,-0.6643731638287265,2.74206380811706,1,0,0.051678694560998245,0.010821305439001755
"Seby Zavala","LAD","MLB","LAD",1.6998914532173082,3.518459094735499,1.8185676415181908,3,3,0,1,5.640204710576736,2.5608728079206187,3.079331902656118,0.4540389825068527,0.43912719207938083,-3.079331902656118,0,0,0.023899172502443795,-0.011187308095664135,1,0,1,,8.59099540125813,2.88621387986997,5.70478152138816,0.33595802873404995,-2.88621387986997,-4.704781521388161,0,0,0.07041799509227975,-0.062221273780804345
"Austin Hedges","CLE","MLB","CLE",8.51122694434696,3.222023413325894,-5.289203531021067,9,7,2,0.7777777777777778,7.065222980696819,4.421599783685464,2.6436231970113577,0.6258259358219683,2.5784002163145376,-0.6436231970113565,2,0,0.019043727710773097,0.005215032397043614,9,1,8,0.1111111111111111,5.491644904735936,1.8904242178785022,3.601220686857434,0.34423642654830444,-0.8904242178785022,4.3987793131425645,0,0,0.036610966031572906,0.023389033968427096
"Jesus Rodriguez","SF","MLB","SF",3.7661700209630635,3.217752733916023,-0.5484172870470405,6,5,1,0.8333333333333334,5.684881229612742,3.23356424784836,2.451316981764383,0.5688006692214804,1.7664357521516398,-1.4513169817643832,3,1,0.019670869306618485,0.001090376368122,5,2,3,0.4,3.873731786704783,1.7110745368759115,2.162657249828871,0.4417121863595644,0.2889254631240886,0.8373427501711291,0,0,0.04077612407057666,0.011855454876791759
"William Contreras","MIL","MLB","MIL",3.227065363711358,3.2021674771538313,-0.024897886557526783,3,3,0,1,4.163763658311608,1.9807980905788887,2.1829655677327198,0.47572298841334704,1.0192019094211116,-2.1829655677327198,1,0,0.021462699269647466,-0.005998781743874269,4,2,2,0.5,4.264187592976863,2.1445427397671946,2.1196448532096674,0.5029194173584827,-0.14454273976719478,-0.119644853209668,2,1,0.05537905964905017,-0.0034310077009982193
"Jose Trevino","CIN","MLB","CIN",3.6771398969276303,3.177872080908501,-0.4992678160191294,9,6,3,0.6666666666666666,8.999762100454952,4.410945009773226,4.588817090681726,0.49011795651245554,1.5890549902267748,-1.5888170906817265,3,0,0.01840442147332301,4.86502137113481e-7,9,3,6,0.3333333333333333,8.203943555561503,2.851605685790317,5.352337869771187,0.3475896276562259,0.14839431420968272,0.6476621302288121,2,0,0.04101971777780752,0.003980282222192484
